REVENUE,CROSS_SELL_SUCCESS,NAME,EMAIL,FIRST_NAME,FAMILY_NAME,TOTAL_MEALS_ORDERED,UNIQUE_MEALS_PURCH,CONTACTS_W_CUSTOMER_SERVICE,PRODUCT_CATEGORIES_VIEWED,AVG_TIME_PER_SITE_VISIT,MOBILE_NUMBER,CANCELLATIONS_BEFORE_NOON,CANCELLATIONS_AFTER_NOON,TASTES_AND_PREFERENCES,PC_LOGINS,MOBILE_LOGINS,WEEKLY_PLAN,EARLY_DELIVERIES,LATE_DELIVERIES,PACKAGE_LOCKER,REFRIGERATED_LOCKER,AVG_PREP_VID_TIME,LARGEST_ORDER_SIZE,MASTER_CLASSES_ATTENDED,MEDIAN_MEAL_RATING,AVG_CLICKS_PER_VISIT,TOTAL_PHOTOS_VIEWED
1599.00,1,Alyn Ambrose,alyn.ambrose@yahoo.com,Alyn,Ambrose,40.00,6.00,3.00,3.00,99.47,1.00,1.00,0.00,1.00,5.00,2.00,0.00,2.00,0.00,0.00,0.00,115.20,4.00,0.00,2.00,18.00,0.00
2070.00,1,Alysanne Lefford,alysanne.lefford@yahoo.com,Alysanne,Lefford,173.00,9.00,6.00,6.00,75.98,1.00,0.00,0.00,1.00,5.00,1.00,8.00,0.00,1.00,1.00,0.00,135.80,4.00,1.00,3.00,14.00,146.00
3300.00,1,Armond Caswell,armond.caswell@msn.com,Armond,Caswell,158.00,4.00,9.00,6.00,89.49,1.00,3.00,1.00,1.00,6.00,1.00,12.00,2.00,1.00,0.00,0.00,168.40,4.00,1.00,3.00,14.00,616.00
940.00,1,Barthogan Stark,barthogan.stark@merck.com,Barthogan,Stark,15.00,7.00,12.00,1.00,228.73,1.00,3.00,0.00,0.00,5.00,1.00,30.00,0.00,0.00,1.00,0.00,102.00,4.00,0.00,1.00,16.00,0.00
1859.00,1,Bella,bella@gmail.com,Bella,Bella,77.00,3.00,7.00,8.00,77.20,1.00,0.00,0.00,1.00,5.00,1.00,4.00,4.00,1.00,1.00,0.00,158.20,4.00,0.00,3.00,13.00,0.00
2120.00,1,Bennis,bennis@nike.com,Bennis,Bennis,75.00,3.00,6.00,4.00,100.67,1.00,0.00,0.00,1.00,5.00,1.00,13.00,5.00,2.00,0.00,0.00,166.10,4.00,1.00,3.00,11.00,0.00
1375.00,1,Bethany Fair-Fingers,bethany.fair-fingers@gmail.com,Bethany,Fair-Fingers,32.00,9.00,4.00,8.00,100.12,1.00,0.00,0.00,0.00,5.00,1.00,0.00,0.00,2.00,1.00,0.00,118.10,4.00,0.00,3.00,11.00,0.00
1475.00,1,Blind Doss,blind.doss@gmail.com,Blind,Doss,41.00,8.00,7.00,10.00,155.64,1.00,6.00,0.00,1.00,5.00,2.00,51.00,1.00,3.00,1.00,1.00,126.40,4.00,0.00,3.00,12.00,0.00
1407.00,1,Blue Bard,blue.bard@pfizer.com,Blue,Bard,62.00,3.00,8.00,3.00,104.60,1.00,0.00,0.00,1.00,6.00,2.00,8.00,7.00,4.00,0.00,0.00,147.00,4.00,0.00,3.00,14.00,0.00
1900.00,1,Briar,briar@ibm.com,Briar,Briar,49.00,9.00,7.00,2.00,99.20,0.00,4.00,0.00,1.00,5.00,1.00,52.00,3.00,2.00,0.00,0.00,128.50,4.00,1.00,3.00,14.00,0.00
3577.50,1,Coratt,coratt@protonmail.com,Coratt,Coratt,70.00,2.00,8.00,1.00,154.02,1.00,3.00,0.00,1.00,5.00,2.00,0.00,2.00,0.00,1.00,1.00,180.10,4.00,2.00,3.00,13.00,0.00
2030.00,1,Cregan Stark,cregan.stark@protonmail.com,Cregan,Stark,145.00,4.00,8.00,2.00,106.41,1.00,5.00,0.00,1.00,6.00,2.00,0.00,0.00,7.00,1.00,0.00,151.20,4.00,0.00,4.00,11.00,264.00
1185.00,1,Cynthea Frey,cynthea.frey@cisco.com,Cynthea,Frey,27.00,9.00,5.00,6.00,82.80,1.00,0.00,0.00,1.00,6.00,1.00,14.00,0.00,2.00,0.00,0.00,121.60,4.00,0.00,2.00,15.00,0.00
2130.00,1,Daemon I Blackfyre,daemon.i.blackfyre@yahoo.com,Daemon,I Blackfyre,214.00,4.00,8.00,2.00,78.04,1.00,1.00,0.00,1.00,5.00,1.00,39.00,4.00,3.00,1.00,0.00,135.80,4.00,1.00,3.00,13.00,240.00
3127.25,1,Daemon Targaryen,daemon.targaryen@yahoo.com,Daemon,Targaryen,69.00,1.00,6.00,10.00,30.00,1.00,2.00,0.00,1.00,4.00,1.00,49.00,2.00,0.00,0.00,0.00,155.30,4.00,0.00,3.00,12.00,0.00
1390.00,1,Damon Dance-for-Me,damon.dance-for-me@yahoo.com,Damon,Dance-for-Me,45.00,8.00,6.00,3.00,95.00,1.00,0.00,0.00,1.00,6.00,2.00,0.00,8.00,3.00,0.00,0.00,163.20,4.00,1.00,2.00,15.00,183.00
1000.00,1,Delp,delp@pg.com,Delp,Delp,14.00,7.00,12.00,2.00,90.00,1.00,4.00,0.00,1.00,6.00,1.00,8.00,0.00,3.00,0.00,0.00,139.20,4.00,0.00,1.00,17.00,0.00
1525.00,1,Denys Arryn,denys.arryn@homedepot.com,Denys,Arryn,101.00,2.00,8.00,4.00,110.19,1.00,1.00,0.00,1.00,5.00,2.00,2.00,0.00,0.00,0.00,0.00,152.70,4.00,1.00,3.00,12.00,0.00
1715.00,1,Denyse Hightower,denyse.hightower@apple.com,Denyse,Hightower,46.00,5.00,4.00,1.00,68.03,1.00,0.00,0.00,1.00,5.00,1.00,52.00,0.00,5.00,0.00,0.00,173.00,4.00,0.00,3.00,13.00,0.00
1499.00,1,Donnel Drumm,donnel.drumm@amex.com,Donnel,Drumm,43.00,7.00,7.00,2.00,71.96,1.00,0.00,1.00,1.00,5.00,2.00,13.00,0.00,5.00,0.00,0.00,145.60,4.00,1.00,3.00,14.00,0.00
2587.50,1,Donnel Waynwood,donnel.waynwood@caterpillar.com,Donnel,Waynwood,45.00,6.00,10.00,5.00,64.53,1.00,0.00,0.00,0.00,6.00,2.00,2.00,1.00,3.00,0.00,0.00,129.60,4.00,0.00,3.00,13.00,136.00
1840.00,1,Eldiss,eldiss@amex.com,Eldiss,Eldiss,53.00,6.00,9.00,2.00,92.09,1.00,2.00,0.00,1.00,7.00,2.00,10.00,6.00,8.00,0.00,0.00,154.00,4.00,0.00,3.00,15.00,0.00
2502.50,1,Elia Martell,elia.martell@gmail.com,Elia,Martell,111.00,1.00,5.00,2.00,32.00,1.00,1.00,0.00,1.00,5.00,2.00,44.00,0.00,9.00,0.00,0.00,132.80,4.00,2.00,3.00,13.00,451.00
1289.00,1,Erreck,erreck@yahoo.com,Erreck,Erreck,29.00,2.00,6.00,3.00,33.80,1.00,0.00,0.00,1.00,6.00,1.00,0.00,0.00,3.00,0.00,0.00,137.80,4.00,0.00,2.00,18.00,0.00
1070.00,1,Galladon of Morne,galladon.of.morne@ge.org,Galladon,of Morne,13.00,7.00,11.00,2.00,81.19,1.00,1.00,0.00,1.00,6.00,1.00,8.00,7.00,0.00,0.00,0.00,111.70,4.00,1.00,3.00,14.00,0.00
1190.00,1,Galyeon of Cuy,galyeon.of.cuy@gmail.com,Galyeon,of Cuy,27.00,4.00,6.00,6.00,100.00,1.00,1.00,0.00,0.00,6.00,1.00,0.00,0.00,1.00,0.00,0.00,125.20,4.00,0.00,2.00,14.00,0.00
1540.00,1,Garth Greenfield,garth.greenfield@protonmail.com,Garth,Greenfield,71.00,4.00,4.00,1.00,203.03,1.00,3.00,0.00,1.00,5.00,2.00,0.00,0.00,4.00,0.00,0.00,124.60,4.00,0.00,2.00,14.00,0.00
1617.00,1,Garth Hightower,garth.hightower@apple.com,Garth,Hightower,107.00,8.00,7.00,1.00,100.00,1.00,2.00,0.00,1.00,6.00,1.00,7.00,0.00,4.00,0.00,0.00,139.20,4.00,0.00,2.00,15.00,153.00
2590.00,1,Gawen Westerling,gawen.westerling@amex.com,Gawen,Westerling,38.00,1.00,7.00,3.00,44.00,1.00,1.00,0.00,1.00,7.00,1.00,10.00,0.00,2.00,1.00,0.00,115.50,4.00,0.00,3.00,13.00,0.00
1440.00,1,Gelmarr,gelmarr@yahoo.com,Gelmarr,Gelmarr,34.00,4.00,4.00,3.00,107.00,1.00,2.00,0.00,1.00,5.00,1.00,14.00,0.00,3.00,0.00,0.00,120.00,4.00,2.00,2.00,15.00,0.00
1135.00,1,Gerardys,gerardys@gmail.com,Gerardys,Gerardys,36.00,7.00,4.00,4.00,117.25,0.00,1.00,0.00,1.00,6.00,2.00,0.00,3.00,0.00,0.00,0.00,105.20,4.00,1.00,2.00,15.00,172.00
2707.50,1,Gerren,gerren@yahoo.com,Gerren,Gerren,90.00,3.00,5.00,1.00,78.00,1.00,1.00,0.00,1.00,6.00,1.00,2.00,5.00,10.00,0.00,0.00,149.20,4.00,1.00,3.00,13.00,0.00
1250.00,1,Gladden Wylde,gladden.wylde@yahoo.com,Gladden,Wylde,28.00,3.00,7.00,3.00,109.30,1.00,0.00,0.00,0.00,5.00,1.00,0.00,2.00,2.00,0.00,0.00,107.80,4.00,0.00,2.00,18.00,0.00
1700.00,1,Godry Farring,godry.farring@pfizer.com,Godry,Farring,73.00,2.00,7.00,6.00,85.60,1.00,0.00,0.00,1.00,5.00,1.00,0.00,0.00,2.00,1.00,0.00,116.20,4.00,0.00,3.00,13.00,0.00
1635.00,1,Gormon Peake,gormon.peake@dupont.com,Gormon,Peake,151.00,6.00,7.00,8.00,96.00,0.00,0.00,0.00,1.00,6.00,1.00,10.00,1.00,3.00,0.00,0.00,120.00,4.00,1.00,3.00,13.00,202.00
1290.00,1,Gunthor Hightower,gunthor.hightower@gmail.com,Gunthor,Hightower,60.00,3.00,6.00,2.00,81.91,1.00,0.00,0.00,1.00,6.00,1.00,5.00,7.00,1.00,0.00,0.00,91.20,4.00,0.00,2.00,16.00,0.00
1130.00,1,Guyne,guyne@yahoo.com,Guyne,Guyne,28.00,5.00,7.00,8.00,44.00,1.00,1.00,1.00,1.00,6.00,1.00,13.00,0.00,3.00,0.00,0.00,101.30,4.00,0.00,2.00,14.00,0.00
975.00,1,Daario Naharis,daario.naharis@msn.com,Daario,Naharis,14.00,8.00,11.00,2.00,168.03,1.00,0.00,1.00,1.00,6.00,2.00,49.00,1.00,0.00,0.00,0.00,145.80,4.00,1.00,2.00,16.00,0.00
1755.00,1,Hareth (Mole's Town),hareth.(mole's.town)@gmail.com,Hareth,,71.00,6.00,7.00,10.00,98.00,1.00,3.00,0.00,1.00,6.00,1.00,2.00,0.00,4.00,1.00,0.00,124.20,4.00,1.00,3.00,15.00,320.00
1740.00,1,Heward,heward@travelers.com,Heward,Heward,53.00,2.00,7.00,2.00,78.25,1.00,0.00,0.00,1.00,5.00,1.00,12.00,0.00,3.00,1.00,1.00,148.10,4.00,1.00,3.00,14.00,0.00
1226.00,1,Hugo Wull,hugo.wull@gmail.com,Hugo,Wull,59.00,3.00,5.00,7.00,99.84,0.00,1.00,0.00,1.00,5.00,1.00,52.00,9.00,3.00,1.00,0.00,132.30,4.00,0.00,3.00,13.00,0.00
1640.00,1,Humfrey Hardyng,humfrey.hardyng@walmart.com,Humfrey,Hardyng,60.00,4.00,7.00,9.00,121.00,0.00,0.00,0.00,1.00,6.00,1.00,0.00,0.00,1.00,0.00,0.00,129.50,4.00,0.00,3.00,13.00,196.00
1575.00,1,Husband,husband@jpmorgan.com,Husband,Husband,113.00,3.00,8.00,8.00,129.14,1.00,3.00,1.00,0.00,5.00,2.00,1.00,1.00,2.00,1.00,0.00,109.60,4.00,1.00,3.00,13.00,39.00
3765.00,1,Jaime Frey,jaime.frey@exxon.com,Jaime,Frey,77.00,6.00,9.00,3.00,108.72,1.00,4.00,0.00,1.00,5.00,1.00,5.00,3.00,12.00,0.00,0.00,153.10,4.00,1.00,4.00,8.00,122.00
1036.00,1,Jason Mallister,jason.mallister@jpmorgan.com,Jason,Mallister,15.00,7.00,11.00,4.00,62.29,1.00,0.00,0.00,1.00,5.00,1.00,3.00,2.00,6.00,0.00,0.00,136.90,4.00,0.00,2.00,14.00,0.00
1399.00,1,Walys Flowers,walys.flowers@live.com,Walys,Flowers,46.00,7.00,6.00,2.00,58.00,1.00,0.00,0.00,1.00,5.00,1.00,46.00,0.00,4.00,0.00,0.00,141.60,4.00,0.00,2.00,14.00,0.00
1540.00,1,Jocelyn Swyft,jocelyn.swyft@nike.com,Jocelyn,Swyft,40.00,4.00,8.00,7.00,29.48,1.00,2.00,0.00,0.00,5.00,1.00,1.00,0.00,2.00,1.00,0.00,162.60,4.00,0.00,3.00,13.00,106.00
2060.00,1,Jon Brax,jon.brax@gmail.com,Jon,Brax,79.00,3.00,7.00,3.00,70.62,1.00,0.00,0.00,1.00,5.00,2.00,21.00,0.00,0.00,0.00,0.00,120.80,4.00,0.00,3.00,12.00,24.00
1950.00,1,Jonos Bracken,jonos.bracken@protonmail.com,Jonos,Bracken,50.00,7.00,6.00,6.00,39.40,1.00,1.00,0.00,1.00,6.00,1.00,19.00,0.00,1.00,0.00,0.00,145.50,4.00,1.00,4.00,9.00,143.00
1950.00,1,Jorelle Mormont,jorelle.mormont@yahoo.com,Jorelle,Mormont,93.00,5.00,6.00,7.00,122.00,1.00,0.00,0.00,1.00,5.00,1.00,1.00,0.00,1.00,0.00,0.00,164.30,4.00,1.00,3.00,14.00,0.00
2130.00,1,Kaeth,kaeth@yahoo.com,Kaeth,Kaeth,50.00,7.00,5.00,5.00,94.50,1.00,0.00,0.00,0.00,6.00,1.00,11.00,0.00,4.00,0.00,0.00,163.00,4.00,1.00,3.00,13.00,171.00
1050.00,1,Kennos of Kayce,kennos.of.kayce@protonmail.com,Kennos,of Kayce,14.00,3.00,11.00,4.00,47.07,0.00,1.00,0.00,1.00,6.00,2.00,0.00,0.00,0.00,0.00,0.00,124.20,4.00,1.00,2.00,14.00,0.00
1270.00,1,Ketter,ketter@mcdonalds.com,Ketter,Ketter,90.00,3.00,6.00,8.00,100.00,1.00,2.00,1.00,0.00,6.00,1.00,7.00,2.00,1.00,0.00,0.00,105.20,4.00,0.00,2.00,15.00,203.00
1984.00,1,Kurz,kurz@gmail.com,Kurz,Kurz,56.00,8.00,7.00,10.00,100.29,1.00,3.00,0.00,1.00,6.00,1.00,6.00,8.00,4.00,0.00,0.00,174.60,4.00,1.00,4.00,10.00,0.00
1080.00,1,Kyra Frey,kyra.frey@protonmail.com,Kyra,Frey,13.00,9.00,11.00,10.00,58.42,1.00,1.00,0.00,0.00,5.00,2.00,20.00,0.00,1.00,0.00,0.00,129.20,4.00,0.00,2.00,18.00,0.00
1887.00,1,Larence Snow,larence.snow@protonmail.com,Larence,Snow,89.00,3.00,7.00,10.00,115.88,1.00,2.00,0.00,1.00,6.00,2.00,46.00,5.00,2.00,0.00,0.00,166.00,4.00,1.00,2.00,16.00,0.00
825.00,1,Lem (Standfast),lem.(standfast)@yahoo.com,Lem,,12.00,9.00,12.00,9.00,70.45,1.00,1.00,0.00,0.00,6.00,1.00,13.00,0.00,6.00,1.00,0.00,115.20,4.00,0.00,1.00,16.00,58.00
1610.00,1,Lewis Lanster,lewis.lanster@yahoo.com,Lewis,Lanster,46.00,7.00,5.00,5.00,129.68,1.00,0.00,0.00,1.00,6.00,1.00,7.00,9.00,9.00,1.00,0.00,121.10,4.00,1.00,3.00,14.00,621.00
1544.00,1,Leyton Hightower,leyton.hightower@amex.com,Leyton,Hightower,58.00,3.00,5.00,4.00,91.50,1.00,1.00,0.00,1.00,5.00,2.00,37.00,0.00,10.00,0.00,0.00,163.90,4.00,1.00,2.00,14.00,0.00
1394.00,1,Lothar Mallery,lothar.mallery@yahoo.com,Lothar,Mallery,35.00,8.00,5.00,10.00,89.50,0.00,0.00,0.00,1.00,5.00,1.00,7.00,5.00,1.00,0.00,0.00,105.60,4.00,0.00,2.00,16.00,0.00
1875.00,1,Lyonel Strong,lyonel.strong@yahoo.com,Lyonel,Strong,65.00,7.00,8.00,3.00,105.73,0.00,1.00,0.00,0.00,6.00,1.00,12.00,0.00,3.00,0.00,0.00,145.30,4.00,1.00,3.00,12.00,3.00
1625.00,1,Mallor,mallor@gmail.com,Mallor,Mallor,37.00,3.00,4.00,7.00,118.20,1.00,2.00,0.00,0.00,6.00,1.00,39.00,4.00,1.00,1.00,0.00,123.20,4.00,0.00,3.00,13.00,0.00
5945.63,1,Mallor (Knight),mallor.(knight)@protonmail.com,Mallor,,83.00,1.00,8.00,7.00,59.00,1.00,5.00,0.00,1.00,5.00,1.00,0.00,0.00,0.00,0.00,0.00,151.80,4.00,1.00,3.00,15.00,472.00
1550.00,1,Manfred Dondarrion,manfred.dondarrion@protonmail.com,Manfred,Dondarrion,45.00,7.00,4.00,6.00,84.00,1.00,1.00,0.00,1.00,5.00,2.00,0.00,0.00,1.00,1.00,0.00,112.80,4.00,0.00,3.00,13.00,148.00
2572.50,1,Marghaz zo Loraq,marghaz.zo.loraq@yahoo.com,Marghaz,zo Loraq,59.00,1.00,7.00,10.00,39.00,1.00,1.00,0.00,1.00,5.00,1.00,8.00,0.00,1.00,1.00,0.00,111.70,4.00,1.00,3.00,13.00,0.00
1681.00,1,Mathos Mallarawan,mathos.mallarawan@protonmail.com,Mathos,Mallarawan,43.00,4.00,7.00,10.00,135.04,1.00,3.00,0.00,1.00,6.00,1.00,15.00,3.00,1.00,0.00,0.00,145.80,4.00,0.00,3.00,13.00,44.00
2677.50,1,Melara Crane,melara.crane@yahoo.com,Melara,Crane,40.00,1.00,5.00,8.00,45.00,1.00,3.00,0.00,1.00,5.00,1.00,26.00,0.00,7.00,0.00,0.00,173.80,4.00,1.00,2.00,15.00,0.00
3405.00,1,Mellara Rivers,mellara.rivers@cocacola.com,Mellara,Rivers,62.00,3.00,6.00,2.00,160.76,1.00,1.00,0.00,1.00,6.00,1.00,1.00,0.00,2.00,1.00,0.00,201.40,4.00,2.00,4.00,11.00,115.00
2362.50,1,Melwys Rivers,melwys.rivers@yahoo.com,Melwys,Rivers,115.00,1.00,5.00,9.00,46.00,1.00,0.00,0.00,1.00,5.00,2.00,1.00,4.00,3.00,0.00,0.00,104.80,4.00,0.00,2.00,15.00,120.00
1598.00,1,Moreo Tumitis,moreo.tumitis@me.com,Moreo,Tumitis,161.00,2.00,7.00,6.00,29.82,1.00,3.00,0.00,1.00,5.00,1.00,13.00,0.00,3.00,1.00,1.00,126.60,4.00,1.00,3.00,12.00,16.00
1600.00,1,Murch (Winterfell),murch.(winterfell)@ibm.com,Murch,,34.00,2.00,7.00,10.00,93.56,1.00,0.00,0.00,0.00,5.00,2.00,14.00,2.00,2.00,0.00,0.00,118.70,4.00,0.00,3.00,13.00,52.00
3585.00,1,Nail,nail@me.com,Nail,Nail,70.00,7.00,10.00,7.00,166.80,1.00,8.00,0.00,1.00,6.00,1.00,12.00,0.00,3.00,1.00,1.00,167.10,4.00,1.00,3.00,11.00,0.00
1240.00,1,Rodrik Greyjoy,rodrik.greyjoy@passport.com,Rodrik,Greyjoy,48.00,7.00,4.00,6.00,93.04,1.00,0.00,0.00,1.00,5.00,1.00,27.00,0.00,4.00,0.00,0.00,114.40,4.00,0.00,2.00,16.00,0.00
2632.50,1,Joss Stilwood,joss.stilwood@caterpillar.com,Joss,Stilwood,100.00,4.00,6.00,4.00,135.59,1.00,0.00,0.00,1.00,5.00,1.00,0.00,2.00,0.00,0.00,0.00,169.20,4.00,0.00,3.00,11.00,0.00
2031.00,1,Karyl Vance,karyl.vance@travelers.com,Karyl,Vance,186.00,5.00,8.00,1.00,201.45,1.00,0.00,0.00,1.00,5.00,2.00,0.00,4.00,4.00,1.00,0.00,165.20,4.00,0.00,3.00,12.00,44.00
1400.00,1,Kyleg,kyleg@pg.com,Kyleg,Kyleg,40.00,9.00,3.00,6.00,111.30,1.00,0.00,0.00,0.00,6.00,1.00,7.00,6.00,6.00,1.00,1.00,155.80,4.00,1.00,2.00,17.00,0.00
1085.00,1,Laena Velaryon,laena.velaryon@yahoo.com,Laena,Velaryon,15.00,5.00,11.00,1.00,106.25,1.00,0.00,0.00,0.00,6.00,1.00,1.00,0.00,2.00,0.00,0.00,120.60,4.00,0.00,2.00,17.00,91.00
1280.00,1,Leobald Tallhart,leobald.tallhart@jpmorgan.com,Leobald,Tallhart,50.00,6.00,7.00,2.00,64.58,1.00,3.00,0.00,1.00,5.00,2.00,42.00,1.00,7.00,1.00,0.00,164.70,4.00,0.00,2.00,15.00,0.00
3097.50,1,Lorcas,lorcas@gmail.com,Lorcas,Lorcas,136.00,1.00,6.00,10.00,39.00,1.00,3.00,0.00,1.00,6.00,1.00,0.00,4.00,4.00,0.00,0.00,147.00,4.00,0.00,3.00,13.00,0.00
1420.00,1,Lucas Tyrell,lucas.tyrell@jpmorgan.com,Lucas,Tyrell,67.00,7.00,6.00,3.00,122.72,1.00,0.00,0.00,1.00,5.00,2.00,0.00,1.00,2.00,0.00,0.00,111.40,4.00,0.00,1.00,17.00,0.00
1220.00,1,Luke of Longtown,luke.of.longtown@me.com,Luke,of Longtown,35.00,9.00,5.00,4.00,83.12,1.00,3.00,0.00,1.00,6.00,1.00,3.00,3.00,5.00,1.00,1.00,129.80,4.00,2.00,2.00,18.00,0.00
2030.00,1,Lysa Arryn,lysa.arryn@yahoo.com,Lysa,Arryn,86.00,8.00,9.00,5.00,115.83,1.00,2.00,0.00,1.00,5.00,2.00,13.00,0.00,5.00,1.00,1.00,150.40,4.00,1.00,3.00,14.00,196.00
1729.00,1,Malcolm,malcolm@jnj.com,Malcolm,Malcolm,63.00,3.00,6.00,6.00,17.80,1.00,1.00,0.00,0.00,6.00,2.00,3.00,1.00,2.00,1.00,1.00,154.90,4.00,0.00,3.00,12.00,216.00
3325.00,1,Martyn Cassel,martyn.cassel@msn.com,Martyn,Cassel,58.00,1.00,5.00,3.00,55.00,1.00,3.00,1.00,1.00,6.00,1.00,2.00,0.00,0.00,0.00,0.00,188.80,4.00,1.00,3.00,12.00,0.00
1365.00,1,Mathis Rowan,mathis.rowan@yahoo.com,Mathis,Rowan,28.00,5.00,4.00,7.00,86.56,1.00,0.00,0.00,1.00,6.00,1.00,9.00,1.00,0.00,0.00,0.00,117.60,4.00,2.00,2.00,15.00,143.00
1200.00,1,Matrice,matrice@protonmail.com,Matrice,Matrice,41.00,7.00,6.00,3.00,109.62,1.00,0.00,0.00,1.00,6.00,2.00,9.00,0.00,4.00,0.00,0.00,121.70,4.00,1.00,2.00,16.00,0.00
1400.00,1,Mazdhan zo Loraq,mazdhan.zo.loraq@amex.com,Mazdhan,zo Loraq,59.00,6.00,6.00,3.00,93.00,1.00,4.00,0.00,1.00,6.00,2.00,12.00,1.00,1.00,0.00,0.00,166.80,4.00,0.00,2.00,16.00,0.00
1500.00,1,Lord Cafferen,lord.cafferen@passport.com,Lord,Cafferen,125.00,7.00,5.00,3.00,89.60,1.00,2.00,0.00,1.00,5.00,2.00,13.00,1.00,1.00,0.00,0.00,114.40,4.00,0.00,2.00,17.00,164.00
1470.00,1,Melly,melly@protonmail.com,Melly,Melly,100.00,6.00,6.00,8.00,110.00,1.00,1.00,0.00,1.00,5.00,1.00,13.00,1.00,2.00,1.00,0.00,112.20,4.00,0.00,3.00,13.00,0.00
2925.00,1,Merling Queen,merling.queen@yahoo.com,Merling,Queen,57.00,4.00,8.00,7.00,101.06,1.00,1.00,0.00,1.00,5.00,2.00,13.00,3.00,0.00,1.00,0.00,156.30,4.00,1.00,4.00,10.00,468.00
400.00,1,Mord,mord@verizon.com,Mord,Mord,15.00,4.00,11.00,9.00,88.00,1.00,2.00,0.00,1.00,6.00,2.00,2.00,3.00,9.00,1.00,0.00,131.70,4.00,0.00,2.00,15.00,0.00
3495.00,1,Mother Mole,mother.mole@aol.com,Mother,Mole,130.00,7.00,8.00,10.00,162.56,1.00,1.00,1.00,1.00,6.00,1.00,36.00,0.00,3.00,1.00,1.00,146.40,4.00,0.00,4.00,9.00,84.00
3450.00,1,Mychel Redfort,mychel.redfort@gmail.com,Mychel,Redfort,111.00,4.00,8.00,10.00,70.13,1.00,7.00,1.00,1.00,6.00,1.00,0.00,0.00,6.00,1.00,0.00,156.10,4.00,1.00,3.00,14.00,246.00
2550.00,1,Myles (squire),myles.(squire)@live.com,Myles,,83.00,3.00,7.00,7.00,72.01,1.00,0.00,0.00,1.00,5.00,1.00,6.00,0.00,3.00,0.00,0.00,135.80,4.00,1.00,3.00,13.00,176.00
1450.00,1,Noho Dimittis,noho.dimittis@gmail.com,Noho,Dimittis,74.00,9.00,7.00,5.00,58.92,0.00,1.00,0.00,0.00,6.00,2.00,0.00,4.00,6.00,1.00,0.00,147.70,4.00,1.00,2.00,16.00,0.00
1830.00,1,Nymella Toland,nymella.toland@yahoo.com,Nymella,Toland,62.00,8.00,7.00,9.00,76.26,1.00,0.00,0.00,1.00,5.00,1.00,0.00,0.00,0.00,0.00,0.00,164.00,4.00,0.00,3.00,13.00,0.00
1594.00,1,Walder Rivers,walder.rivers@hotmail.com,Walder,Rivers,95.00,8.00,4.00,5.00,51.00,1.00,1.00,0.00,1.00,5.00,1.00,47.00,0.00,1.00,0.00,0.00,152.00,4.00,0.00,2.00,16.00,0.00
1055.00,1,Old Crackbones,old.crackbones@disney.com,Old,Crackbones,16.00,3.00,12.00,3.00,128.50,1.00,7.00,0.00,0.00,5.00,1.00,3.00,0.00,3.00,0.00,0.00,109.20,4.00,0.00,2.00,16.00,492.00
1460.00,1,Ollo Lophand,ollo.lophand@yahoo.com,Ollo,Lophand,39.00,8.00,4.00,10.00,83.00,1.00,3.00,0.00,0.00,6.00,1.00,12.00,0.00,4.00,0.00,0.00,110.00,4.00,0.00,1.00,17.00,0.00
2075.00,1,Olymer Tyrell,olymer.tyrell@microsoft.com,Olymer,Tyrell,52.00,4.00,9.00,2.00,203.03,1.00,4.00,0.00,0.00,6.00,1.00,0.00,4.00,6.00,1.00,0.00,131.40,4.00,1.00,3.00,13.00,166.00
1289.00,1,Jon Bettley,jon.bettley@gmail.com,Jon,Bettley,39.00,2.00,5.00,2.00,88.20,1.00,0.00,0.00,0.00,6.00,1.00,23.00,0.00,1.00,0.00,0.00,122.50,4.00,0.00,1.00,15.00,0.00
1490.00,1,Jon Penny,jon.penny@gmail.com,Jon,Penny,64.00,6.00,6.00,3.00,64.15,1.00,2.00,0.00,1.00,6.00,2.00,12.00,5.00,2.00,0.00,0.00,143.20,4.00,1.00,2.00,17.00,0.00
1314.00,1,Ardrian Celtigar,ardrian.celtigar@hotmail.com,Ardrian,Celtigar,31.00,4.00,5.00,2.00,102.00,1.00,1.00,0.00,1.00,6.00,2.00,0.00,4.00,1.00,0.00,0.00,114.40,4.00,1.00,2.00,16.00,0.00
1000.00,1,Melara Hetherspoon,melara.hetherspoon@hotmail.com,Melara,Hetherspoon,14.00,5.00,11.00,2.00,208.17,1.00,2.00,0.00,1.00,6.00,2.00,42.00,0.00,3.00,0.00,0.00,124.50,4.00,0.00,2.00,16.00,0.00
3360.00,1,Kella,kella@yahoo.com,Kella,Kella,81.00,1.00,6.00,6.00,37.00,1.00,3.00,0.00,1.00,6.00,1.00,0.00,0.00,1.00,1.00,1.00,143.00,4.00,2.00,3.00,12.00,144.00
2595.00,1,Kezmya,kezmya@disney.com,Kezmya,Kezmya,173.00,8.00,6.00,8.00,130.03,1.00,2.00,0.00,1.00,6.00,1.00,11.00,0.00,4.00,0.00,0.00,149.40,4.00,1.00,3.00,12.00,99.00
1760.00,1,Lord Staunton,lord.staunton@dupont.com,Lord,Staunton,92.00,3.00,7.00,4.00,186.96,1.00,2.00,0.00,0.00,5.00,1.00,7.00,8.00,2.00,0.00,0.00,138.20,4.00,1.00,3.00,13.00,399.00
